ENERGY_BIN_INDEX,current_0,energy_0,error_0,current_1,energy_1,error_1,current_2,energy_2,error_2,current_3,energy_3,error_3,current_4,energy_4,error_4,current_5,energy_5,error_5,current_6,energy_6,error_6,current_7,energy_7,error_7,current_8,energy_8,error_8,current_9,energy_9,error_9,current_10,energy_10,error_10,current_11,energy_11,error_11,current_12,energy_12,error_12,current_13,energy_13,error_13,current_14,energy_14,error_14,current_15,energy_15,error_15,current_16,energy_16,error_16,current_17,energy_17,error_17,current_18,energy_18,error_18,current_19,energy_19,error_19,current_20,energy_20,error_20,current_21,energy_21,error_21,current_22,energy_22,error_22,current_23,energy_23,error_23,current_24,energy_24,error_24,current_25,energy_25,error_25,current_26,energy_26,error_26,current_27,energy_27,error_27,current_28,energy_28,error_28,current_29,energy_29,error_29,current_30,energy_30,error_30,current_31,energy_31,error_31,current_32,energy_32,error_32,current_33,energy_33,error_33,current_34,energy_34,error_34,current_35,energy_35,error_35,current_36,energy_36,error_36,current_37,energy_37,error_37,current_38,energy_38,error_38,current_39,energy_39,error_39,current_40,energy_40,error_40,current_41,energy_41,error_41,current_42,energy_42,error_42,current_43,energy_43,error_43,current_44,energy_44,error_44,current_45,energy_45,error_45,current_46,energy_46,error_46,current_47,energy_47,error_47,current_48,energy_48,error_48,current_49,energy_49,error_49,current_50,energy_50,error_50,current_51,energy_51,error_51,current_52,energy_52,error_52,current_53,energy_53,error_53,current_54,energy_54,error_54,current_55,energy_55,error_55,current_56,energy_56,error_56,current_57,energy_57,error_57,current_58,energy_58,error_58,current_59,energy_59,error_59,current_60,energy_60,error_60,current_61,energy_61,error_61,current_62,energy_62,error_62,current_63,energy_63,error_63,current_64,energy_64,error_64,current_65,energy_65,error_65,current_66,energy_66,error_66,current_67,energy_67,error_67,current_68,energy_68,error_68,current_69,energy_69,error_69,current_70,energy_70,error_70,current_71,energy_71,error_71,current_72,energy_72,error_72,current_73,energy_73,error_73,current_74,energy_74,error_74,current_75,energy_75,error_75,current_76,energy_76,error_76,current_77,energy_77,error_77,current_78,energy_78,error_78,current_79,energy_79,error_79,current_80,energy_80,error_80,current_81,energy_81,error_81,current_82,energy_82,error_82,current_83,energy_83,error_83,current_84,energy_84,error_84,current_85,energy_85,error_85,current_86,energy_86,error_86,current_87,energy_87,error_87,current_88,energy_88,error_88,current_89,energy_89,error_89,current_90,energy_90,error_90,current_91,energy_91,error_91,current_92,energy_92,error_92,current_93,energy_93,error_93,current_94,energy_94,error_94,current_95,energy_95,error_95,current_96,energy_96,error_96,current_97,energy_97,error_97,current_98,energy_98,error_98,current_99,energy_99,error_99,current_100,energy_100,error_100,current_101,energy_101,error_101,current_102,energy_102,error_102,current_103,energy_103,error_103,current_104,energy_104,error_104,current_105,energy_105,error_105,current_106,energy_106,error_106,current_107,energy_107,error_107,current_108,energy_108,error_108,current_109,energy_109,error_109,current_110,energy_110,error_110,current_111,energy_111,error_111,current_112,energy_112,error_112,current_113,energy_113,error_113
0,0.00036605,1e-09,0.0387,9.836149363431282e-05,1e-09,0.0726,0.000178659,1e-09,0.055,0.000243039,1e-09,0.0479,0.000200434,1e-09,0.0509,0.000226413,1e-09,0.0485,0.000221907,1e-09,0.0478,0.000200332,1e-09,0.052,0.000138807,1e-09,0.0629,6.609008790259265e-05,1e-09,0.0875,0.000126446,1e-09,0.0652,0.000179527,1e-09,0.0541,0.000161096,1e-09,0.0572,0.000128811,1e-09,0.0631,0.000139506,1e-09,0.0603,0.000134505,1e-09,0.0635,0.00016651,1e-09,0.0555,0.000124753,1e-09,0.0639,0.000131126,1e-09,0.0623,0.00015626,1e-09,0.0577,5.899258423653834e-05,1e-09,0.0931,6.776252405370683e-05,1e-09,0.0873,0.00011649,1e-09,0.0656,0.000194889,1e-09,0.0523,0.000165872,1e-09,0.0575,0.000167102,1e-09,0.0561,0.000106338,1e-09,0.0709,3.200536634397386e-05,1e-09,0.128,3.632283640789988e-05,1e-09,0.1202,9.055299160452516e-05,1e-09,0.0757,0.000104246,1e-09,0.0711,0.000122478,1e-09,0.0653,0.000145801,1e-09,0.0582,0.000137272,1e-09,0.061,0.000148269,1e-09,0.0591,0.000125491,1e-09,0.0649,7.311259174124894e-05,1e-09,0.0842,0.000168399,1e-09,0.0547,0.000181197,1e-09,0.054,0.000201835,1e-09,0.0504,0.00016102,1e-09,0.0558,0.000159087,1e-09,0.0571,0.000155836,1e-09,0.0578,3.7212754359873946e-05,1e-09,0.1145,1.3304249382067692e-05,1e-09,0.1934,9.869437286823623e-06,1e-09,0.2367,1.2980610126879708e-05,1e-09,0.1941,6.112329933298545e-05,1e-09,0.0885,5.759182746019079e-05,1e-09,0.0953,4.736053100613715e-05,1e-09,0.1039,7.460226831295958e-05,1e-09,0.0807,9.937537130101035e-05,1e-09,0.0715,0.000129572,1e-09,0.0629,0.000112952,1e-09,0.0667,0.000135572,1e-09,0.0614,0.000131695,1e-09,0.0622,0.000135723,1e-09,0.062,0.000176121,1e-09,0.0538,0.000161924,1e-09,0.058,0.000196312,1e-09,0.0507,0.00017401,1e-09,0.0555,0.000140256,1e-09,0.0599,9.067995131234456e-05,1e-09,0.0745,1.2114332120501488e-05,1e-09,0.1909,7.91242179063036e-06,1e-09,0.2571,7.91962177406057e-06,1e-09,0.2465,8.27597295396648e-06,1e-09,0.2411,2.5409221524109905e-05,1e-09,0.143,1.30030500752372e-05,1e-09,0.1968,4.8042969435597314e-05,1e-09,0.0988,5.269739872405721e-05,1e-09,0.0976,0.000101646,1e-09,0.0707,0.000106801,1e-09,0.0709,0.000113621,1e-09,0.066,0.000158278,1e-09,0.0579,0.00013611,1e-09,0.0612,0.000196353,1e-09,0.053,0.000199857,1e-09,0.052,0.000179931,1e-09,0.0541,0.000163699,1e-09,0.0555,0.000119811,1e-09,0.064,3.348124294744327e-05,1e-09,0.1198,4.972332556848473e-06,1e-09,0.3238,4.793568968248717e-06,1e-09,0.3098,1.0285104330222088e-05,1e-09,0.2203,2.5463461399284163e-05,1e-09,0.1407,4.933380646491031e-05,1e-09,0.1015,9.033207211294152e-05,1e-09,0.0741,0.000113301,1e-09,0.0673,9.793069462573853e-05,1e-09,0.0728,0.000131179,1e-09,0.0642,0.000122393,1e-09,0.0639,0.000153504,1e-09,0.0582,0.000191348,1e-09,0.0528,0.000188781,1e-09,0.0531,0.000139911,1e-09,0.0616,4.609861391026884e-05,1e-09,0.1086,1.8428597589072682e-05,1e-09,0.1641,2.2316108642491272e-05,1e-09,0.15,2.381682518879491e-05,1e-09,0.1391,6.698180585042429e-05,1e-09,0.0872,9.696973683725304e-05,1e-09,0.0743,0.000131215,1e-09,0.0646,0.000150363,1e-09,0.0582,0.000135376,1e-09,0.0611,0.000164178,1e-09,0.0549,0.00014523,1e-09,0.06,0.000100866,1e-09,0.0718,4.676425237839185e-05,1e-09,0.1024,6.120729913967124e-05,1e-09,0.092,0.000152328,1e-09,0.0596,0.000144394,1e-09,0.0595,0.000172394,1e-09,0.0542,0.000207229,1e-09,0.05
1,6.220953683315661e-05,1.0779e-09,0.0893,1.657820184750846e-05,1.0779e-09,0.1702,2.5209901982816896e-05,1.0779e-09,0.1404,3.4261601151554306e-05,1.0779e-09,0.1202,3.95757889216692e-05,1.0779e-09,0.1142,2.86783740005972e-05,1.0779e-09,0.1299,3.3302683358374045e-05,1.0779e-09,0.1233,3.26825247855852e-05,1.0779e-09,0.1216,2.6430659173409175e-05,1.0779e-09,0.1332,9.769069517806482e-06,1.0779e-09,0.2327,2.764505637863809e-05,1.0779e-09,0.1313,2.2176428963945175e-05,1.0779e-09,0.1509,2.9575131936829982e-05,1.0779e-09,0.1273,1.8832636659231355e-05,1.0779e-09,0.1677,2.2753627635600424e-05,1.0779e-09,0.144,2.1592990306650414e-05,1.0779e-09,0.1513,2.588178043657942e-05,1.0779e-09,0.1358,2.2967227144030014e-05,1.0779e-09,0.1468,1.8387317684072806e-05,1.0779e-09,0.1609,2.051887277858677e-05,1.0779e-09,0.1518,1.2951810193158863e-05,1.0779e-09,0.2003,1.4694326182993757e-05,1.0779e-09,0.188,1.6301842483512195e-05,1.0779e-09,0.1623,3.217228595983092e-05,1.0779e-09,0.1229,2.561586104855696e-05,1.0779e-09,0.1334,2.676857839573374e-05,1.0779e-09,0.1353,2.187078966733272e-05,1.0779e-09,0.1462,3.7574193528070544e-06,1.0779e-09,0.3407,5.915662385902332e-06,1.0779e-09,0.2748,9.63772982006705e-06,1.0779e-09,0.231,1.4627126337645123e-05,1.0779e-09,0.1817,1.6817001297943793e-05,1.0779e-09,0.1722,2.1220871163032337e-05,1.0779e-09,0.145,2.4087664565494677e-05,1.0779e-09,0.1423,2.4508983595885858e-05,1.0779e-09,0.141,2.2106829124119803e-05,1.0779e-09,0.1466,1.1639373213555238e-05,1.0779e-09,0.1977,2.805113544410199e-05,1.0779e-09,0.132,1.967515472028988e-05,1.0779e-09,0.1609,3.5963677234456185e-05,1.0779e-09,0.1167,2.5461061404807426e-05,1.0779e-09,0.1379,3.19771664088722e-05,1.0779e-09,0.1248,2.6605738770487134e-05,1.0779e-09,0.1376,6.309825478789232e-06,1.0779e-09,0.2742,1.4039607689739907e-06,1.0779e-09,0.5869,1.3981167824231363e-06,1.0779e-09,0.5944,2.517174207063678e-06,1.0779e-09,0.4536,1.2994650094568619e-05,1.0779e-09,0.2012,7.5183306975777615e-06,1.0779e-09,0.2563,5.496707350070738e-06,1.0779e-09,0.285,9.900241215932543e-06,1.0779e-09,0.2135,1.5426564497846214e-05,1.0779e-09,0.1812,2.1675430116926327e-05,1.0779e-09,0.152,1.7940438712504382e-05,1.0779e-09,0.1615,2.361354565661529e-05,1.0779e-09,0.1463,2.5248061894997014e-05,1.0779e-09,0.138,2.0461032911697408e-05,1.0779e-09,0.1532,2.8100935329494285e-05,1.0779e-09,0.1312,2.3447226039377416e-05,1.0779e-09,0.1452,3.983930831521492e-05,1.0779e-09,0.1124,2.4730263086641013e-05,1.0779e-09,0.1404,2.2124229084076145e-05,1.0779e-09,0.1458,1.2814290509641835e-05,1.0779e-09,0.1936,8.252657007624979e-07,1.0779e-09,0.7285,0,1.0779e-09,0,1.8689476988693995e-06,1.0779e-09,0.5199,2.274714765051323e-06,1.0779e-09,0.4549,3.2430765364975496e-06,1.0779e-09,0.3632,2.0600472590795828e-06,1.0779e-09,0.4608,5.7174348420962395e-06,1.0779e-09,0.2974,7.936385735480578e-06,1.0779e-09,0.234,1.682708127474609e-05,1.0779e-09,0.1717,1.7817918994466957e-05,1.0779e-09,0.1659,1.5150925132192972e-05,1.0779e-09,0.1735,3.212800606173512e-05,1.0779e-09,0.1227,2.5536541231100804e-05,1.0779e-09,0.1413,2.5399021547583774e-05,1.0779e-09,0.1394,3.578055765588115e-05,1.0779e-09,0.1146,2.881325369018982e-05,1.0779e-09,0.1301,3.096748873250895e-05,1.0779e-09,0.1245,2.1791589849600402e-05,1.0779e-09,0.1475,6.8472442419925635e-06,1.0779e-09,0.2851,8.995827297318973e-07,1.0779e-09,0.7082,9.998352990141552e-07,1.0779e-09,0.5782,1.5633804020912453e-06,1.0779e-09,0.5008,3.180112681400354e-06,1.0779e-09,0.388,5.582963151564666e-06,1.0779e-09,0.2849,9.740581583367614e-06,1.0779e-09,0.2132,1.801195854791114e-05,1.0779e-09,0.1656,1.8116238307925365e-05,1.0779e-09,0.1645,2.4440223754127344e-05,1.0779e-09,0.1432,1.9909274181495574e-05,1.0779e-09,0.1576,2.5022582413907577e-05,1.0779e-09,0.1416,2.9631531807033298e-05,1.0779e-09,0.1263,2.7674456310978118e-05,1.0779e-09,0.132,2.2150509023596416e-05,1.0779e-09,0.1489,6.078010012281205e-06,1.0779e-09,0.2734,3.93914693458558e-06,1.0779e-09,0.3453,2.1927669536431384e-06,1.0779e-09,0.46,5.469575412511227e-06,1.0779e-09,0.2958,1.326620946961141e-05,1.0779e-09,0.1904,2.1989469394207364e-05,1.0779e-09,0.147,2.6808418304047577e-05,1.0779e-09,0.1373,2.220210890484626e-05,1.0779e-09,0.1442,3.077188918265488e-05,1.0779e-09,0.1267,3.608223696160699e-05,1.0779e-09,0.1196,2.5191062026174514e-05,1.0779e-09,0.1371,1.835527775780837e-05,1.0779e-09,0.1609,9.716125639649664e-06,1.0779e-09,0.2266,1.7617879454830928e-05,1.0779e-09,0.1654,2.5810020601724982e-05,1.0779e-09,0.1408,2.443758376020293e-05,1.0779e-09,0.1389,2.5992420181957e-05,1.0779e-09,0.1332,3.284572441000332e-05,1.0779e-09,0.1203
2,6.35094938414812e-05,1.1619e-09,0.0868,2.4612303358109385e-05,1.1619e-09,0.1429,3.275956460828846e-05,1.1619e-09,0.1209,4.953804599488063e-05,1.1619e-09,0.1002,3.6780035355718275e-05,1.1619e-09,0.1132,4.568077487186893e-05,1.1619e-09,0.1028,2.764385638139972e-05,1.1619e-09,0.1257,3.5356478631841726e-05,1.1619e-09,0.1159,2.31088268181575e-05,1.1619e-09,0.1446,1.4881885751350753e-05,1.1619e-09,0.1814,2.2771267595004436e-05,1.1619e-09,0.1455,3.8658271033212646e-05,1.1619e-09,0.1136,3.446944067323973e-05,1.1619e-09,0.1216,2.7257577270368904e-05,1.1619e-09,0.1357,2.7679976298274613e-05,1.1619e-09,0.1342,2.9898291193122614e-05,1.1619e-09,0.1293,3.430084106124896e-05,1.1619e-09,0.1227,1.950871510332817e-05,1.1619e-09,0.1532,2.315598670962538e-05,1.1619e-09,0.1452,2.8429254573911903e-05,1.1619e-09,0.1385,1.522748495600088e-05,1.1619e-09,0.1785,1.625216259784374e-05,1.1619e-09,0.172,2.4669903225551075e-05,1.1619e-09,0.1389,3.19224465348026e-05,1.1619e-09,0.1218,3.5602598065431105e-05,1.1619e-09,0.1131,3.0514009776129494e-05,1.1619e-09,0.1258,2.2593308004554392e-05,1.1619e-09,0.1474,7.250647313614901e-06,1.1619e-09,0.2554,8.968827359455682e-06,1.1619e-09,0.2364,2.0368273125171523e-05,1.1619e-09,0.1587,1.5017725438734066e-05,1.1619e-09,0.177,2.314266674027949e-05,1.1619e-09,0.1419,2.3375946203418323e-05,1.1619e-09,0.1429,2.1423790696040453e-05,1.1619e-09,0.1532,2.3572745750510756e-05,1.1619e-09,0.1475,2.5143662135258958e-05,1.1619e-09,0.1395,1.1614881269920138e-05,1.1619e-09,0.2011,3.807999236404286e-05,1.1619e-09,0.1136,3.3551442785887835e-05,1.1619e-09,0.1231,3.484395981133454e-05,1.1619e-09,0.1208,3.3889722007383913e-05,1.1619e-09,0.1204,3.6414276197463555e-05,1.1619e-09,0.1158,2.6454659118176543e-05,1.1619e-09,0.1345,7.372771032563663e-06,1.1619e-09,0.2689,3.257572503137041e-06,1.1619e-09,0.4139,2.3187186637822963e-06,1.1619e-09,0.4201,3.350560289138216e-06,1.1619e-09,0.3841,8.497756443561745e-06,1.1619e-09,0.2468,9.024123232199702e-06,1.1619e-09,0.2311,8.579344255798419e-06,1.1619e-09,0.2166,1.617752276961722e-05,1.1619e-09,0.1742,1.738735998534034e-05,1.1619e-09,0.1645,2.246166830750537e-05,1.1619e-09,0.1426,2.0544192720316344e-05,1.1619e-09,0.1537,3.186604666459928e-05,1.1619e-09,0.1214,2.3125506779770817e-05,1.1619e-09,0.1472,3.0637849491129124e-05,1.1619e-09,0.1262,3.1048728545546494e-05,1.1619e-09,0.1258,2.7733136175934336e-05,1.1619e-09,0.1355,4.1128465348394194e-05,1.1619e-09,0.1112,2.9531452037353366e-05,1.1619e-09,0.1297,2.224470880680834e-05,1.1619e-09,0.1521,1.965979475563876e-05,1.1619e-09,0.158,1.6112482919297646e-06,1.1619e-09,0.5202,2.5077182288253343e-06,1.1619e-09,0.4208,9.101535054046853e-07,1.1619e-09,0.7421,2.4623823331597725e-06,1.1619e-09,0.4112,6.355905372742582e-06,1.1619e-09,0.278,1.489844571324024e-06,1.1619e-09,0.5056,5.553503219362719e-06,1.1619e-09,0.294,1.1125930395174509e-05,1.1619e-09,0.2058,1.7524399669962023e-05,1.1619e-09,0.1637,1.709780065172202e-05,1.1619e-09,0.1662,2.1561670378728995e-05,1.1619e-09,0.1478,2.3724185401992863e-05,1.1619e-09,0.1479,2.593854030595425e-05,1.1619e-09,0.1364,2.903393318232579e-05,1.1619e-09,0.129,4.058558659775629e-05,1.1619e-09,0.1108,3.558831809829452e-05,1.1619e-09,0.1163,3.244336533597836e-05,1.1619e-09,0.1198,2.3217186568782174e-05,1.1619e-09,0.1461,6.365349351008542e-06,1.1619e-09,0.2624,1.350992890872405e-06,1.1619e-09,0.5957,7.114087627888565e-07,1.1619e-09,0.7076,4.359721966688971e-07,1.1619e-09,1,5.608331093183776e-06,1.1619e-09,0.2968,9.096255066198034e-06,1.1619e-09,0.2366,1.75054397135958e-05,1.1619e-09,0.1748,2.0357113150854695e-05,1.1619e-09,0.1582,1.725980027890177e-05,1.1619e-09,0.1621,2.5991340184442463e-05,1.1619e-09,0.1397,2.310186683417496e-05,1.1619e-09,0.1441,3.2883284323564255e-05,1.1619e-09,0.1231,3.320068359311272e-05,1.1619e-09,0.1185,3.072952928014047e-05,1.1619e-09,0.1277,1.8474677483026035e-05,1.1619e-09,0.1606,7.085455693781093e-06,1.1619e-09,0.2611,3.717639444355139e-06,1.1619e-09,0.3832,4.523989588649234e-06,1.1619e-09,0.3246,4.116566526278362e-06,1.1619e-09,0.3237,1.3784368277138927e-05,1.1619e-09,0.1896,2.1996429378189902e-05,1.1619e-09,0.1553,2.0894831913367618e-05,1.1619e-09,0.1522,2.539830154924075e-05,1.1619e-09,0.14,2.3696585465510387e-05,1.1619e-09,0.1498,3.6203796681853726e-05,1.1619e-09,0.1113,3.506403930485133e-05,1.1619e-09,0.1155,1.841995760895643e-05,1.1619e-09,0.1586,9.120303010854939e-06,1.1619e-09,0.2175,9.272114661480938e-06,1.1619e-09,0.2246,2.7368817014365663e-05,1.1619e-09,0.129,2.2748587647199273e-05,1.1619e-09,0.1422,2.9383852377034043e-05,1.1619e-09,0.1292,4.0200027485068496e-05,1.1619e-09,0.1107
3,7.507014723619947e-05,1.2524e-09,0.0816,2.204478926689615e-05,1.2524e-09,0.1486,4.2106223098216855e-05,1.2524e-09,0.1103,5.7674867269085896e-05,1.2524e-09,0.0917,4.752901061840408e-05,1.2524e-09,0.1026,6.08896598706751e-05,1.2524e-09,0.0909,4.271426169889817e-05,1.2524e-09,0.1065,4.5652454937043437e-05,1.2524e-09,0.1036,3.0352490147845095e-05,1.2524e-09,0.1311,1.324904950910274e-05,1.2524e-09,0.1858,2.753069664182157e-05,1.2524e-09,0.1323,3.4007201737020184e-05,1.2524e-09,0.1197,4.065410644006713e-05,1.2524e-09,0.1118,3.2365485515208244e-05,1.2524e-09,0.1261,3.73565140290305e-05,1.2524e-09,0.1148,2.9602731873312458e-05,1.2524e-09,0.1257,4.271198170414526e-05,1.2524e-09,0.1081,2.9417692299156034e-05,1.2524e-09,0.1272,2.9728251584445802e-05,1.2524e-09,0.1296,3.580731759429677e-05,1.2524e-09,0.1172,1.3274369450832315e-05,1.2524e-09,0.1925,1.4806165925609703e-05,1.2524e-09,0.1833,2.793497571142792e-05,1.2524e-09,0.1294,4.116806525726036e-05,1.2524e-09,0.1123,3.1567607351417034e-05,1.2524e-09,0.1277,4.0742666236258725e-05,1.2524e-09,0.1091,2.2593188004830554e-05,1.2524e-09,0.1456,2.556114117448736e-06,1.2524e-09,0.3835,6.180297776879736e-06,1.2524e-09,0.2733,2.571150082845493e-05,1.2524e-09,0.1424,2.045335292937185e-05,1.2524e-09,0.1537,3.221764585544125e-05,1.2524e-09,0.1325,2.4648183275536605e-05,1.2524e-09,0.1339,2.6291819492929932e-05,1.2524e-09,0.1326,2.805977542421824e-05,1.2524e-09,0.1275,2.641997919798769e-05,1.2524e-09,0.1335,1.8590117217357084e-05,1.2524e-09,0.1664,2.4599463387658844e-05,1.2524e-09,0.137,3.183520673557321e-05,1.2524e-09,0.1212,4.187462363121173e-05,1.2524e-09,0.1058,3.670083553798595e-05,1.2524e-09,0.1159,2.971277162007085e-05,1.2524e-09,0.1266,3.591351734989238e-05,1.2524e-09,0.1189,8.434768588519783e-06,1.2524e-09,0.2452,1.5899003410591893e-06,1.2524e-09,0.5218,3.7917992736863123e-06,1.2524e-09,0.3401,2.760389647336205e-06,1.2524e-09,0.4156,1.305668995179227e-05,1.2524e-09,0.1898,1.883335665757438e-05,1.2524e-09,0.1582,1.0495127846881341e-05,1.2524e-09,0.2099,1.5165325099053394e-05,1.2524e-09,0.1738,2.9011253234520624e-05,1.2524e-09,0.1311,2.965325175704777e-05,1.2524e-09,0.1278,3.2502405200106095e-05,1.2524e-09,0.1228,2.7550496596254653e-05,1.2524e-09,0.1341,2.7133497555921603e-05,1.2524e-09,0.1338,2.4404103837252455e-05,1.2524e-09,0.1463,3.692895501299981e-05,1.2524e-09,0.1165,3.749355371365218e-05,1.2524e-09,0.116,4.443433774037557e-05,1.2524e-09,0.1051,3.950654908101534e-05,1.2524e-09,0.1107,3.175420692198333e-05,1.2524e-09,0.1274,1.719884041919265e-05,1.2524e-09,0.1657,3.8437951540248184e-06,1.2524e-09,0.3631,1.8964756355175727e-06,1.2524e-09,0.5071,9.53169806408481e-07,1.2524e-09,0.5782,2.3145426733927736e-06,1.2524e-09,0.4616,1.987099426959162e-06,1.2524e-09,0.4633,4.712965153747506e-06,1.2524e-09,0.3365,1.0598051610016207e-05,1.2524e-09,0.2042,1.2066092231519076e-05,1.2524e-09,0.1927,2.4089344561628394e-05,1.2524e-09,0.1373,2.0503872813107166e-05,1.2524e-09,0.1551,2.542518148738021e-05,1.2524e-09,0.1386,3.2507085189335735e-05,1.2524e-09,0.1271,3.0442249941275058e-05,1.2524e-09,0.1281,3.777531306522111e-05,1.2524e-09,0.1137,4.601605410026908e-05,1.2524e-09,0.1023,3.4749520028674936e-05,1.2524e-09,0.1175,3.893991038505774e-05,1.2524e-09,0.1164,3.0467809882452305e-05,1.2524e-09,0.1296,5.304431792566953e-06,1.2524e-09,0.2932,1.0386336097250853e-06,1.2524e-09,0.7156,2.4860702786451665e-06,1.2524e-09,0.4134,9.216218790117732e-07,1.2524e-09,0.7295,7.370251038363088e-06,1.2524e-09,0.2581,8.522332387003532e-06,1.2524e-09,0.2407,2.260170798522297e-05,1.2524e-09,0.1392,2.7741776156050588e-05,1.2524e-09,0.1304,2.0458272918049162e-05,1.2524e-09,0.1513,2.8541334315975518e-05,1.2524e-09,0.1294,3.2231805822854e-05,1.2524e-09,0.1226,3.881367067558137e-05,1.2524e-09,0.1132,3.78684328509185e-05,1.2524e-09,0.1158,3.9469349166625915e-05,1.2524e-09,0.1103,2.756177657029532e-05,1.2524e-09,0.1326,1.0007220969733094e-05,1.2524e-09,0.2204,2.6767138399047697e-06,1.2524e-09,0.3896,2.5950540278337935e-06,1.2524e-09,0.4172,5.8245585955653944e-06,1.2524e-09,0.261,1.3080209897664291e-05,1.2524e-09,0.1971,2.5975980219791347e-05,1.2524e-09,0.143,2.588490042939918e-05,1.2524e-09,0.1391,2.9398132344170628e-05,1.2524e-09,0.129,3.269860474857934e-05,1.2524e-09,0.1242,3.813711223258921e-05,1.2524e-09,0.1136,3.25424851078676e-05,1.2524e-09,0.1223,2.0370433120200586e-05,1.2524e-09,0.1526,1.048701586554997e-05,1.2524e-09,0.213,1.565528397147925e-05,1.2524e-09,0.177,3.2643164876166714e-05,1.2524e-09,0.1249,3.380728219710799e-05,1.2524e-09,0.1144,4.137446478225974e-05,1.2524e-09,0.1059,4.752517062724131e-05,1.2524e-09,0.1004
